en,fr,it,de,es,ko,kana
"A move of huge appeal, but using it prevents the user from taking further contest moves.","Plaît énormément, mais interdit d'effectuer la moindre Démonstration jusqu'à la fin.","A move of huge appeal, but using it prevents the user from taking further contest moves.","A move of huge appeal, but using it prevents the user from taking further contest moves.","A move of huge appeal, but using it prevents the user from taking further contest moves.","A move of huge appeal, but using it prevents the user from taking further contest moves.","A move of huge appeal, but using it prevents the user from taking further contest moves."
Effectiveness varies depending on when it is used.,Une Démonstration qui plaît plus ou moins selon le moment où elle est exécutée.,Effectiveness varies depending on when it is used.,Effectiveness varies depending on when it is used.,Effectiveness varies depending on when it is used.,Effectiveness varies depending on when it is used.,Effectiveness varies depending on when it is used.
Badly startles Pokémon that used a move of the same type.,Effraie énormément les Pokémon qui ont fait une Démonstration du même type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.
Prevents the user from being startled until the turn ends.,Évite d'être effrayé par les autres Pokémon.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.
Startles all of the Pokémon to act before the user.,Effraie tous les Pokémon qui ont fait leur Démonstration.,Startles all of the Pokémon to act before the user.,Startles all of the Pokémon to act before the user.,Startles all of the Pokémon to act before the user.,Startles all of the Pokémon to act before the user.,Startles all of the Pokémon to act before the user.
An appealing move that can be used repeatedly without boring the audience.,Peut être utilisé plusieurs fois sans ennuyer le public.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.
"Gets the Pokémon pumped up. Helps prevent nervousness, too.",Augmente la confiance du Pokémon et diminue sa nervosité.,"Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too."
Works well if it is the same type as the move used by the last Pokémon.,Une Démonstration qui plaît si elle est du même type que celle du Pokémon précédent.,Works well if it is the same type as the move used by the last Pokémon.,Works well if it is the same type as the move used by the last Pokémon.,Works well if it is the same type as the move used by the last Pokémon.,Works well if it is the same type as the move used by the last Pokémon.,Works well if it is the same type as the move used by the last Pokémon.
Effectiveness varies depending on when it is used.,Une Démonstration qui plaît plus ou moins selon le moment où elle est exécutée.,Effectiveness varies depending on when it is used.,Effectiveness varies depending on when it is used.,Effectiveness varies depending on when it is used.,Effectiveness varies depending on when it is used.,Effectiveness varies depending on when it is used.
Badly startles all Pokémon that successfully showed their appeal.,Effraie beaucoup tous les Pokémon qui ont eu du succès.,Badly startles all Pokémon that successfully showed their appeal.,Badly startles all Pokémon that successfully showed their appeal.,Badly startles all Pokémon that successfully showed their appeal.,Badly startles all Pokémon that successfully showed their appeal.,Badly startles all Pokémon that successfully showed their appeal.
Quite an appealing move.,Une Démonstration qui plaît énormément.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.
Prevents the user from being startled one time this turn.,Évite une fois d'être effrayé par un autre Pokémon.,Prevents the user from being startled one time this turn.,Prevents the user from being startled one time this turn.,Prevents the user from being startled one time this turn.,Prevents the user from being startled one time this turn.,Prevents the user from being startled one time this turn.
Quite an appealing move.,Une Démonstration qui plaît énormément.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.
Shows off the Pokémon's appeal about as well as the move used just before it.,Une Démonstration aussi réussie que celle du Pokémon précédent.,Shows off the Pokémon's appeal about as well as the move used just before it.,Shows off the Pokémon's appeal about as well as the move used just before it.,Shows off the Pokémon's appeal about as well as the move used just before it.,Shows off the Pokémon's appeal about as well as the move used just before it.,Shows off the Pokémon's appeal about as well as the move used just before it.
An appealing move that can be used repeatedly without boring the audience.,Peut être utilisé plusieurs fois sans ennuyer le public.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.
Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Une Démonstration aussi réussie que celles des Pokémon précédents.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.
Makes the remaining Pokémon nervous.,Rend nerveux tous les Pokémon qui font une Démonstration après celle-ci.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.
Causes the user to move earlier on the next turn.,Permet de faire la prochaine Démonstration plus tôt au tour suivant.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.
Badly startles all of the Pokémon to act before the user.,Effraie beaucoup tous les Pokémon qui ont fait leur Démonstration.,Badly startles all of the Pokémon to act before the user.,Badly startles all of the Pokémon to act before the user.,Badly startles all of the Pokémon to act before the user.,Badly startles all of the Pokémon to act before the user.,Badly startles all of the Pokémon to act before the user.
Affected by how well the previous Pokémon's move went.,Dépend de la façon dont la Démonstration du Pokémon précédent se passe.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.
Makes the audience quickly grow bored when an appeal move has little effect.,"Si la Démonstration ne correspond pas au concours, le public perd tout enthousiasme.",Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.
Causes the user to move later on the next turn.,Permet de faire la prochaine Démonstration plus tard au tour suivant.,Causes the user to move later on the next turn.,Causes the user to move later on the next turn.,Causes the user to move later on the next turn.,Causes the user to move later on the next turn.,Causes the user to move later on the next turn.
Works better the later it is used in a turn.,Une Démonstration d'autant plus réussie qu'elle est lancée tard.,Works better the later it is used in a turn.,Works better the later it is used in a turn.,Works better the later it is used in a turn.,Works better the later it is used in a turn.,Works better the later it is used in a turn.
Works well if it is the same type as the move used by the last Pokémon.,Une Démonstration qui plaît si elle est du même type que celle du Pokémon précédent.,Works well if it is the same type as the move used by the last Pokémon.,Works well if it is the same type as the move used by the last Pokémon.,Works well if it is the same type as the move used by the last Pokémon.,Works well if it is the same type as the move used by the last Pokémon.,Works well if it is the same type as the move used by the last Pokémon.
Excites the audience a lot if used last.,Rend le public très enthousiaste si cette Démonstration est effectuée à la fin.,Excites the audience a lot if used last.,Excites the audience a lot if used last.,Excites the audience a lot if used last.,Excites the audience a lot if used last.,Excites the audience a lot if used last.
Badly startles Pokémon that the audience has high expectations of.,Effraie énormément le Pokémon qui a l'attention du public.,Badly startles Pokémon that the audience has high expectations of.,Badly startles Pokémon that the audience has high expectations of.,Badly startles Pokémon that the audience has high expectations of.,Badly startles Pokémon that the audience has high expectations of.,Badly startles Pokémon that the audience has high expectations of.
Works better the later it is used in a turn.,Une Démonstration d'autant plus réussie qu'elle est lancée tard.,Works better the later it is used in a turn.,Works better the later it is used in a turn.,Works better the later it is used in a turn.,Works better the later it is used in a turn.,Works better the later it is used in a turn.
Badly startles all Pokémon that successfully showed their appeal.,Effraie beaucoup tous les Pokémon qui ont eu du succès.,Badly startles all Pokémon that successfully showed their appeal.,Badly startles all Pokémon that successfully showed their appeal.,Badly startles all Pokémon that successfully showed their appeal.,Badly startles all Pokémon that successfully showed their appeal.,Badly startles all Pokémon that successfully showed their appeal.
Quite an appealing move.,Une Démonstration qui plaît énormément.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.
Prevents the user from being startled one time this turn.,Évite une fois d'être effrayé par un autre Pokémon.,Prevents the user from being startled one time this turn.,Prevents the user from being startled one time this turn.,Prevents the user from being startled one time this turn.,Prevents the user from being startled one time this turn.,Prevents the user from being startled one time this turn.
Causes the user to move earlier on the next turn.,Permet de faire la prochaine Démonstration plus tôt au tour suivant.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.
Brings down the energy of any Pokémon that have already used a move this turn.,Diminue la confiance des Pokémon qui ont fait leur Démonstration.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.
Works great if the user goes first this turn.,Une Démonstration qui plaît beaucoup si on l'exécute en premier.,Works great if the user goes first this turn.,Works great if the user goes first this turn.,Works great if the user goes first this turn.,Works great if the user goes first this turn.,Works great if the user goes first this turn.
Makes the remaining Pokémon nervous.,Rend nerveux tous les Pokémon qui font une Démonstration après celle-ci.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.
"A very appealing move, but after using this move, the user is more easily startled.","Une Démonstration très plaisante, mais le Pokémon sera aisément effrayé par la suite.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled."
Badly startles Pokémon that the audience has high expectations of.,Effraie énormément le Pokémon qui a l'attention du public.,Badly startles Pokémon that the audience has high expectations of.,Badly startles Pokémon that the audience has high expectations of.,Badly startles Pokémon that the audience has high expectations of.,Badly startles Pokémon that the audience has high expectations of.,Badly startles Pokémon that the audience has high expectations of.
Brings down the energy of any Pokémon that have already used a move this turn.,Diminue la confiance des Pokémon qui ont fait leur Démonstration.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.
An appealing move that can be used repeatedly without boring the audience.,Peut être utilisé plusieurs fois sans ennuyer le public.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.
Makes the remaining Pokémon nervous.,Rend nerveux tous les Pokémon qui font une Démonstration après celle-ci.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.
Badly startles all Pokémon that successfully showed their appeal.,Effraie beaucoup tous les Pokémon qui ont eu du succès.,Badly startles all Pokémon that successfully showed their appeal.,Badly startles all Pokémon that successfully showed their appeal.,Badly startles all Pokémon that successfully showed their appeal.,Badly startles all Pokémon that successfully showed their appeal.,Badly startles all Pokémon that successfully showed their appeal.
Badly startles Pokémon that used a move of the same type.,Effraie énormément les Pokémon qui ont fait une Démonstration du même type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.
"A move of huge appeal, but using it prevents the user from taking further contest moves.","Plaît énormément, mais interdit d'effectuer la moindre Démonstration jusqu'à la fin.","A move of huge appeal, but using it prevents the user from taking further contest moves.","A move of huge appeal, but using it prevents the user from taking further contest moves.","A move of huge appeal, but using it prevents the user from taking further contest moves.","A move of huge appeal, but using it prevents the user from taking further contest moves.","A move of huge appeal, but using it prevents the user from taking further contest moves."
Makes the audience quickly grow bored when an appeal move has little effect.,"Si la Démonstration ne correspond pas au concours, le public perd tout enthousiasme.",Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.
Makes the audience quickly grow bored when an appeal move has little effect.,"Si la Démonstration ne correspond pas au concours, le public perd tout enthousiasme.",Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.
Prevents the user from being startled until the turn ends.,Évite d'être effrayé par les autres Pokémon.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.
Effectiveness varies depending on when it is used.,Une Démonstration qui plaît plus ou moins selon le moment où elle est exécutée.,Effectiveness varies depending on when it is used.,Effectiveness varies depending on when it is used.,Effectiveness varies depending on when it is used.,Effectiveness varies depending on when it is used.,Effectiveness varies depending on when it is used.
Causes the user to move earlier on the next turn.,Permet de faire la prochaine Démonstration plus tôt au tour suivant.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.
"A very appealing move, but after using this move, the user is more easily startled.","Une Démonstration très plaisante, mais le Pokémon sera aisément effrayé par la suite.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled.","A very appealing move, but after using this move, the user is more easily startled."
Badly startles all Pokémon that successfully showed their appeal.,Effraie beaucoup tous les Pokémon qui ont eu du succès.,Badly startles all Pokémon that successfully showed their appeal.,Badly startles all Pokémon that successfully showed their appeal.,Badly startles all Pokémon that successfully showed their appeal.,Badly startles all Pokémon that successfully showed their appeal.,Badly startles all Pokémon that successfully showed their appeal.
Badly startles the last Pokémon to act before the user.,Effraie beaucoup le Pokémon qui vient de faire sa Démonstration.,Badly startles the last Pokémon to act before the user.,Badly startles the last Pokémon to act before the user.,Badly startles the last Pokémon to act before the user.,Badly startles the last Pokémon to act before the user.,Badly startles the last Pokémon to act before the user.
Causes the user to move later on the next turn.,Permet de faire la prochaine Démonstration plus tard au tour suivant.,Causes the user to move later on the next turn.,Causes the user to move later on the next turn.,Causes the user to move later on the next turn.,Causes the user to move later on the next turn.,Causes the user to move later on the next turn.
Badly startles Pokémon that the audience has high expectations of.,Effraie énormément le Pokémon qui a l'attention du public.,Badly startles Pokémon that the audience has high expectations of.,Badly startles Pokémon that the audience has high expectations of.,Badly startles Pokémon that the audience has high expectations of.,Badly startles Pokémon that the audience has high expectations of.,Badly startles Pokémon that the audience has high expectations of.
An appealing move that can be used repeatedly without boring the audience.,Peut être utilisé plusieurs fois sans ennuyer le public.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.
Makes the audience quickly grow bored when an appeal move has little effect.,"Si la Démonstration ne correspond pas au concours, le public perd tout enthousiasme.",Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.
Brings down the energy of any Pokémon that have already used a move this turn.,Diminue la confiance des Pokémon qui ont fait leur Démonstration.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.
Works great if the user goes first this turn.,Une Démonstration qui plaît beaucoup si on l'exécute en premier.,Works great if the user goes first this turn.,Works great if the user goes first this turn.,Works great if the user goes first this turn.,Works great if the user goes first this turn.,Works great if the user goes first this turn.
Quite an appealing move.,Une Démonstration qui plaît énormément.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.
An appealing move that can be used repeatedly without boring the audience.,Peut être utilisé plusieurs fois sans ennuyer le public.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.
Affected by how well the previous Pokémon's move went.,Dépend de la façon dont la Démonstration du Pokémon précédent se passe.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.
Makes the remaining Pokémon nervous.,Rend nerveux tous les Pokémon qui font une Démonstration après celle-ci.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.
Makes the remaining Pokémon nervous.,Rend nerveux tous les Pokémon qui font une Démonstration après celle-ci.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.
Effectiveness varies depending on when it is used.,Une Démonstration qui plaît plus ou moins selon le moment où elle est exécutée.,Effectiveness varies depending on when it is used.,Effectiveness varies depending on when it is used.,Effectiveness varies depending on when it is used.,Effectiveness varies depending on when it is used.,Effectiveness varies depending on when it is used.
Prevents the user from being startled until the turn ends.,Évite d'être effrayé par les autres Pokémon.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.
Quite an appealing move.,Une Démonstration qui plaît énormément.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.
An appealing move that can be used repeatedly without boring the audience.,Peut être utilisé plusieurs fois sans ennuyer le public.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.
Startles the last Pokémon to act before the user.,Effraie le Pokémon qui vient de faire sa Démonstration.,Startles the last Pokémon to act before the user.,Startles the last Pokémon to act before the user.,Startles the last Pokémon to act before the user.,Startles the last Pokémon to act before the user.,Startles the last Pokémon to act before the user.
Prevents the user from being startled one time this turn.,Évite une fois d'être effrayé par un autre Pokémon.,Prevents the user from being startled one time this turn.,Prevents the user from being startled one time this turn.,Prevents the user from being startled one time this turn.,Prevents the user from being startled one time this turn.,Prevents the user from being startled one time this turn.
Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Une Démonstration aussi réussie que celles des Pokémon précédents.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.,Shows off the Pokémon's appeal about as well as all the moves before it this turn.
Excites the audience a lot if used last.,Rend le public très enthousiaste si cette Démonstration est effectuée à la fin.,Excites the audience a lot if used last.,Excites the audience a lot if used last.,Excites the audience a lot if used last.,Excites the audience a lot if used last.,Excites the audience a lot if used last.
Works better the more the crowd is excited.,Une Démonstration qui plaît plus si le public est enthousiaste.,Works better the more the crowd is excited.,Works better the more the crowd is excited.,Works better the more the crowd is excited.,Works better the more the crowd is excited.,Works better the more the crowd is excited.
Badly startles Pokémon that the audience has high expectations of.,Effraie énormément le Pokémon qui a l'attention du public.,Badly startles Pokémon that the audience has high expectations of.,Badly startles Pokémon that the audience has high expectations of.,Badly startles Pokémon that the audience has high expectations of.,Badly startles Pokémon that the audience has high expectations of.,Badly startles Pokémon that the audience has high expectations of.
An appealing move that can be used repeatedly without boring the audience.,Peut être utilisé plusieurs fois sans ennuyer le public.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.
Startles the last Pokémon to act before the user.,Effraie le Pokémon qui vient de faire sa Démonstration.,Startles the last Pokémon to act before the user.,Startles the last Pokémon to act before the user.,Startles the last Pokémon to act before the user.,Startles the last Pokémon to act before the user.,Startles the last Pokémon to act before the user.
Works well if the user is pumped up.,Une Démonstration qui plaît énormément si le Pokémon est confiant.,Works well if the user is pumped up.,Works well if the user is pumped up.,Works well if the user is pumped up.,Works well if the user is pumped up.,Works well if the user is pumped up.
Makes the remaining Pokémon nervous.,Rend nerveux tous les Pokémon qui font une Démonstration après celle-ci.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.,Makes the remaining Pokémon nervous.
Badly startles Pokémon that used a move of the same type.,Effraie énormément les Pokémon qui ont fait une Démonstration du même type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.
Works better the more the crowd is excited.,Une Démonstration qui plaît plus si le public est enthousiaste.,Works better the more the crowd is excited.,Works better the more the crowd is excited.,Works better the more the crowd is excited.,Works better the more the crowd is excited.,Works better the more the crowd is excited.
Prevents the user from being startled one time this turn.,Évite une fois d'être effrayé par un autre Pokémon.,Prevents the user from being startled one time this turn.,Prevents the user from being startled one time this turn.,Prevents the user from being startled one time this turn.,Prevents the user from being startled one time this turn.,Prevents the user from being startled one time this turn.
Quite an appealing move.,Une Démonstration qui plaît énormément.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.
Quite an appealing move.,Une Démonstration qui plaît énormément.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.
Works great if the user goes last this turn.,Une Démonstration d'autant plus réussie qu'elle est lancée tard.,Works great if the user goes last this turn.,Works great if the user goes last this turn.,Works great if the user goes last this turn.,Works great if the user goes last this turn.,Works great if the user goes last this turn.
Effectiveness varies depending on when it is used.,Une Démonstration qui plaît plus ou moins selon le moment où elle est exécutée.,Effectiveness varies depending on when it is used.,Effectiveness varies depending on when it is used.,Effectiveness varies depending on when it is used.,Effectiveness varies depending on when it is used.,Effectiveness varies depending on when it is used.
Effectiveness varies depending on when it is used.,Une Démonstration qui plaît plus ou moins selon le moment où elle est exécutée.,Effectiveness varies depending on when it is used.,Effectiveness varies depending on when it is used.,Effectiveness varies depending on when it is used.,Effectiveness varies depending on when it is used.,Effectiveness varies depending on when it is used.
Effectiveness varies depending on when it is used.,Une Démonstration qui plaît plus ou moins selon le moment où elle est exécutée.,Effectiveness varies depending on when it is used.,Effectiveness varies depending on when it is used.,Effectiveness varies depending on when it is used.,Effectiveness varies depending on when it is used.,Effectiveness varies depending on when it is used.
An appealing move that can be used repeatedly without boring the audience.,Peut être utilisé plusieurs fois sans ennuyer le public.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.,An appealing move that can be used repeatedly without boring the audience.
Affected by how well the previous Pokémon's move went.,Dépend de la façon dont la Démonstration du Pokémon précédent se passe.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.,Affected by how well the previous Pokémon's move went.
Quite an appealing move.,Une Démonstration qui plaît énormément.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.
Works better the more the crowd is excited.,Une Démonstration qui plaît plus si le public est enthousiaste.,Works better the more the crowd is excited.,Works better the more the crowd is excited.,Works better the more the crowd is excited.,Works better the more the crowd is excited.,Works better the more the crowd is excited.
Works better the more the crowd is excited.,Une Démonstration qui plaît plus si le public est enthousiaste.,Works better the more the crowd is excited.,Works better the more the crowd is excited.,Works better the more the crowd is excited.,Works better the more the crowd is excited.,Works better the more the crowd is excited.
Badly startles the last Pokémon to act before the user.,Effraie beaucoup le Pokémon qui vient de faire sa Démonstration.,Badly startles the last Pokémon to act before the user.,Badly startles the last Pokémon to act before the user.,Badly startles the last Pokémon to act before the user.,Badly startles the last Pokémon to act before the user.,Badly startles the last Pokémon to act before the user.
Works great if the user goes last this turn.,Une Démonstration d'autant plus réussie qu'elle est lancée tard.,Works great if the user goes last this turn.,Works great if the user goes last this turn.,Works great if the user goes last this turn.,Works great if the user goes last this turn.,Works great if the user goes last this turn.
Works well if it is the same type as the move used by the last Pokémon.,Une Démonstration qui plaît si elle est du même type que celle du Pokémon précédent.,Works well if it is the same type as the move used by the last Pokémon.,Works well if it is the same type as the move used by the last Pokémon.,Works well if it is the same type as the move used by the last Pokémon.,Works well if it is the same type as the move used by the last Pokémon.,Works well if it is the same type as the move used by the last Pokémon.
Causes the user to move earlier on the next turn.,Permet de faire la prochaine Démonstration plus tôt au tour suivant.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.
"Gets the Pokémon pumped up. Helps prevent nervousness, too.",Augmente la confiance du Pokémon et diminue sa nervosité.,"Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too."
Quite an appealing move.,Une Démonstration qui plaît énormément.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.
Works well if it is the same type as the move used by the last Pokémon.,Une Démonstration qui plaît si elle est du même type que celle du Pokémon précédent.,Works well if it is the same type as the move used by the last Pokémon.,Works well if it is the same type as the move used by the last Pokémon.,Works well if it is the same type as the move used by the last Pokémon.,Works well if it is the same type as the move used by the last Pokémon.,Works well if it is the same type as the move used by the last Pokémon.
Quite an appealing move.,Une Démonstration qui plaît énormément.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.
Temporarily stops the crowd from growing excited.,Rend le public moins enthousiaste pendant un certain temps après cette Démonstration.,Temporarily stops the crowd from growing excited.,Temporarily stops the crowd from growing excited.,Temporarily stops the crowd from growing excited.,Temporarily stops the crowd from growing excited.,Temporarily stops the crowd from growing excited.
Works well if the user is pumped up.,Une Démonstration qui plaît énormément si le Pokémon est confiant.,Works well if the user is pumped up.,Works well if the user is pumped up.,Works well if the user is pumped up.,Works well if the user is pumped up.,Works well if the user is pumped up.
Startles the last Pokémon to act before the user.,Effraie le Pokémon qui vient de faire sa Démonstration.,Startles the last Pokémon to act before the user.,Startles the last Pokémon to act before the user.,Startles the last Pokémon to act before the user.,Startles the last Pokémon to act before the user.,Startles the last Pokémon to act before the user.
