en,fr,it,de,es,ko,kana
"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.","Ce Pokémon a la forme d’un caractère d’écriture antique. Personne ne sait si ces écritures antiques sont apparues avant les Zarbi ou le contraire. Des études sont en cours, mais aucun résultat n’a été annoncé.","Questo Pokémon pare una lettera di un alfabeto antico. A tutt’oggi rimane un mistero chi sia comparso prima, se l’alfabeto o Unown. Sono in corso ricerche in merito ma non si sa ancora praticamente nulla.","Icognito hat die Form antiker Schriftzeichen. Bis heute ist unklar, was zuerst da war – die antiken Schriftzeichen oder die vielen unterschiedlichen Icognito. Trotz umfangreicher Forschung bleiben Fragen offen.","Estos Pokémon tienen forma de caracteres antiguos. No se sabe qué surgió primero, si la vieja escritura o los distintos Unown. Esta cuestión sigue siendo objeto de estudio, pero aún no se ha averiguado nada.","고대 문자를 닮은 모습의 포켓몬이다. 먼저 생겨난 것은 문자인가 안농인가. 연구 중이지만 아직도 수수께끼다.","こだいの　もじに　にた　すがたの　ポケモン。 さきに　うまれたのは　もじか　アンノーンなのか。 けんきゅうちゅうだが　いまだに　なぞである。"
"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.","Ce Pokémon a la forme d’un caractère d’écriture antique. Personne ne sait si ces écritures antiques sont apparues avant les Zarbi ou le contraire. Des études sont en cours, mais aucun résultat n’a été annoncé.","Questo Pokémon pare una lettera di un alfabeto antico. A tutt’oggi rimane un mistero chi sia comparso prima, se l’alfabeto o Unown. Sono in corso ricerche in merito ma non si sa ancora praticamente nulla.","Icognito hat die Form antiker Schriftzeichen. Bis heute ist unklar, was zuerst da war – die antiken Schriftzeichen oder die vielen unterschiedlichen Icognito. Trotz umfangreicher Forschung bleiben Fragen offen.","Estos Pokémon tienen forma de caracteres antiguos. No se sabe qué surgió primero, si la vieja escritura o los distintos Unown. Esta cuestión sigue siendo objeto de estudio, pero aún no se ha averiguado nada.","고대 문자를 닮은 모습의 포켓몬이다. 먼저 생겨난 것은 문자인가 안농인가. 연구 중이지만 아직도 수수께끼다.","こだいの　もじに　にた　すがたの　ポケモン。 さきに　うまれたのは　もじか　アンノーンなのか。 けんきゅうちゅうだが　いまだに　なぞである。"
"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.","Ce Pokémon a la forme d’un caractère d’écriture antique. Personne ne sait si ces écritures antiques sont apparues avant les Zarbi ou le contraire. Des études sont en cours, mais aucun résultat n’a été annoncé.","Questo Pokémon pare una lettera di un alfabeto antico. A tutt’oggi rimane un mistero chi sia comparso prima, se l’alfabeto o Unown. Sono in corso ricerche in merito ma non si sa ancora praticamente nulla.","Icognito hat die Form antiker Schriftzeichen. Bis heute ist unklar, was zuerst da war – die antiken Schriftzeichen oder die vielen unterschiedlichen Icognito. Trotz umfangreicher Forschung bleiben Fragen offen.","Estos Pokémon tienen forma de caracteres antiguos. No se sabe qué surgió primero, si la vieja escritura o los distintos Unown. Esta cuestión sigue siendo objeto de estudio, pero aún no se ha averiguado nada.","고대 문자를 닮은 모습의 포켓몬이다. 먼저 생겨난 것은 문자인가 안농인가. 연구 중이지만 아직도 수수께끼다.","こだいの　もじに　にた　すがたの　ポケモン。 さきに　うまれたのは　もじか　アンノーンなのか。 けんきゅうちゅうだが　いまだに　なぞである。"
"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.","Ce Pokémon a la forme d’un caractère d’écriture antique. Personne ne sait si ces écritures antiques sont apparues avant les Zarbi ou le contraire. Des études sont en cours, mais aucun résultat n’a été annoncé.","Questo Pokémon pare una lettera di un alfabeto antico. A tutt’oggi rimane un mistero chi sia comparso prima, se l’alfabeto o Unown. Sono in corso ricerche in merito ma non si sa ancora praticamente nulla.","Icognito hat die Form antiker Schriftzeichen. Bis heute ist unklar, was zuerst da war – die antiken Schriftzeichen oder die vielen unterschiedlichen Icognito. Trotz umfangreicher Forschung bleiben Fragen offen.","Estos Pokémon tienen forma de caracteres antiguos. No se sabe qué surgió primero, si la vieja escritura o los distintos Unown. Esta cuestión sigue siendo objeto de estudio, pero aún no se ha averiguado nada.","고대 문자를 닮은 모습의 포켓몬이다. 먼저 생겨난 것은 문자인가 안농인가. 연구 중이지만 아직도 수수께끼다.","こだいの　もじに　にた　すがたの　ポケモン。 さきに　うまれたのは　もじか　アンノーンなのか。 けんきゅうちゅうだが　いまだに　なぞである。"
"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.","Ce Pokémon a la forme d’un caractère d’écriture antique. Personne ne sait si ces écritures antiques sont apparues avant les Zarbi ou le contraire. Des études sont en cours, mais aucun résultat n’a été annoncé.","Questo Pokémon pare una lettera di un alfabeto antico. A tutt’oggi rimane un mistero chi sia comparso prima, se l’alfabeto o Unown. Sono in corso ricerche in merito ma non si sa ancora praticamente nulla.","Icognito hat die Form antiker Schriftzeichen. Bis heute ist unklar, was zuerst da war – die antiken Schriftzeichen oder die vielen unterschiedlichen Icognito. Trotz umfangreicher Forschung bleiben Fragen offen.","Estos Pokémon tienen forma de caracteres antiguos. No se sabe qué surgió primero, si la vieja escritura o los distintos Unown. Esta cuestión sigue siendo objeto de estudio, pero aún no se ha averiguado nada.","고대 문자를 닮은 모습의 포켓몬이다. 먼저 생겨난 것은 문자인가 안농인가. 연구 중이지만 아직도 수수께끼다.","こだいの　もじに　にた　すがたの　ポケモン。 さきに　うまれたのは　もじか　アンノーンなのか。 けんきゅうちゅうだが　いまだに　なぞである。"
"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.","Ce Pokémon a la forme d’un caractère d’écriture antique. Personne ne sait si ces écritures antiques sont apparues avant les Zarbi ou le contraire. Des études sont en cours, mais aucun résultat n’a été annoncé.","Questo Pokémon pare una lettera di un alfabeto antico. A tutt’oggi rimane un mistero chi sia comparso prima, se l’alfabeto o Unown. Sono in corso ricerche in merito ma non si sa ancora praticamente nulla.","Icognito hat die Form antiker Schriftzeichen. Bis heute ist unklar, was zuerst da war – die antiken Schriftzeichen oder die vielen unterschiedlichen Icognito. Trotz umfangreicher Forschung bleiben Fragen offen.","Estos Pokémon tienen forma de caracteres antiguos. No se sabe qué surgió primero, si la vieja escritura o los distintos Unown. Esta cuestión sigue siendo objeto de estudio, pero aún no se ha averiguado nada.","고대 문자를 닮은 모습의 포켓몬이다. 먼저 생겨난 것은 문자인가 안농인가. 연구 중이지만 아직도 수수께끼다.","こだいの　もじに　にた　すがたの　ポケモン。 さきに　うまれたのは　もじか　アンノーンなのか。 けんきゅうちゅうだが　いまだに　なぞである。"
"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.","Ce Pokémon a la forme d’un caractère d’écriture antique. Personne ne sait si ces écritures antiques sont apparues avant les Zarbi ou le contraire. Des études sont en cours, mais aucun résultat n’a été annoncé.","Questo Pokémon pare una lettera di un alfabeto antico. A tutt’oggi rimane un mistero chi sia comparso prima, se l’alfabeto o Unown. Sono in corso ricerche in merito ma non si sa ancora praticamente nulla.","Icognito hat die Form antiker Schriftzeichen. Bis heute ist unklar, was zuerst da war – die antiken Schriftzeichen oder die vielen unterschiedlichen Icognito. Trotz umfangreicher Forschung bleiben Fragen offen.","Estos Pokémon tienen forma de caracteres antiguos. No se sabe qué surgió primero, si la vieja escritura o los distintos Unown. Esta cuestión sigue siendo objeto de estudio, pero aún no se ha averiguado nada.","고대 문자를 닮은 모습의 포켓몬이다. 먼저 생겨난 것은 문자인가 안농인가. 연구 중이지만 아직도 수수께끼다.","こだいの　もじに　にた　すがたの　ポケモン。 さきに　うまれたのは　もじか　アンノーンなのか。 けんきゅうちゅうだが　いまだに　なぞである。"
"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.","Ce Pokémon a la forme d’un caractère d’écriture antique. Personne ne sait si ces écritures antiques sont apparues avant les Zarbi ou le contraire. Des études sont en cours, mais aucun résultat n’a été annoncé.","Questo Pokémon pare una lettera di un alfabeto antico. A tutt’oggi rimane un mistero chi sia comparso prima, se l’alfabeto o Unown. Sono in corso ricerche in merito ma non si sa ancora praticamente nulla.","Icognito hat die Form antiker Schriftzeichen. Bis heute ist unklar, was zuerst da war – die antiken Schriftzeichen oder die vielen unterschiedlichen Icognito. Trotz umfangreicher Forschung bleiben Fragen offen.","Estos Pokémon tienen forma de caracteres antiguos. No se sabe qué surgió primero, si la vieja escritura o los distintos Unown. Esta cuestión sigue siendo objeto de estudio, pero aún no se ha averiguado nada.","고대 문자를 닮은 모습의 포켓몬이다. 먼저 생겨난 것은 문자인가 안농인가. 연구 중이지만 아직도 수수께끼다.","こだいの　もじに　にた　すがたの　ポケモン。 さきに　うまれたのは　もじか　アンノーンなのか。 けんきゅうちゅうだが　いまだに　なぞである。"
"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.","Ce Pokémon a la forme d’un caractère d’écriture antique. Personne ne sait si ces écritures antiques sont apparues avant les Zarbi ou le contraire. Des études sont en cours, mais aucun résultat n’a été annoncé.","Questo Pokémon pare una lettera di un alfabeto antico. A tutt’oggi rimane un mistero chi sia comparso prima, se l’alfabeto o Unown. Sono in corso ricerche in merito ma non si sa ancora praticamente nulla.","Icognito hat die Form antiker Schriftzeichen. Bis heute ist unklar, was zuerst da war – die antiken Schriftzeichen oder die vielen unterschiedlichen Icognito. Trotz umfangreicher Forschung bleiben Fragen offen.","Estos Pokémon tienen forma de caracteres antiguos. No se sabe qué surgió primero, si la vieja escritura o los distintos Unown. Esta cuestión sigue siendo objeto de estudio, pero aún no se ha averiguado nada.","고대 문자를 닮은 모습의 포켓몬이다. 먼저 생겨난 것은 문자인가 안농인가. 연구 중이지만 아직도 수수께끼다.","こだいの　もじに　にた　すがたの　ポケモン。 さきに　うまれたのは　もじか　アンノーンなのか。 けんきゅうちゅうだが　いまだに　なぞである。"
"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.","Ce Pokémon a la forme d’un caractère d’écriture antique. Personne ne sait si ces écritures antiques sont apparues avant les Zarbi ou le contraire. Des études sont en cours, mais aucun résultat n’a été annoncé.","Questo Pokémon pare una lettera di un alfabeto antico. A tutt’oggi rimane un mistero chi sia comparso prima, se l’alfabeto o Unown. Sono in corso ricerche in merito ma non si sa ancora praticamente nulla.","Icognito hat die Form antiker Schriftzeichen. Bis heute ist unklar, was zuerst da war – die antiken Schriftzeichen oder die vielen unterschiedlichen Icognito. Trotz umfangreicher Forschung bleiben Fragen offen.","Estos Pokémon tienen forma de caracteres antiguos. No se sabe qué surgió primero, si la vieja escritura o los distintos Unown. Esta cuestión sigue siendo objeto de estudio, pero aún no se ha averiguado nada.","고대 문자를 닮은 모습의 포켓몬이다. 먼저 생겨난 것은 문자인가 안농인가. 연구 중이지만 아직도 수수께끼다.","こだいの　もじに　にた　すがたの　ポケモン。 さきに　うまれたのは　もじか　アンノーンなのか。 けんきゅうちゅうだが　いまだに　なぞである。"
"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.","Ce Pokémon a la forme d’un caractère d’écriture antique. Personne ne sait si ces écritures antiques sont apparues avant les Zarbi ou le contraire. Des études sont en cours, mais aucun résultat n’a été annoncé.","Questo Pokémon pare una lettera di un alfabeto antico. A tutt’oggi rimane un mistero chi sia comparso prima, se l’alfabeto o Unown. Sono in corso ricerche in merito ma non si sa ancora praticamente nulla.","Icognito hat die Form antiker Schriftzeichen. Bis heute ist unklar, was zuerst da war – die antiken Schriftzeichen oder die vielen unterschiedlichen Icognito. Trotz umfangreicher Forschung bleiben Fragen offen.","Estos Pokémon tienen forma de caracteres antiguos. No se sabe qué surgió primero, si la vieja escritura o los distintos Unown. Esta cuestión sigue siendo objeto de estudio, pero aún no se ha averiguado nada.","고대 문자를 닮은 모습의 포켓몬이다. 먼저 생겨난 것은 문자인가 안농인가. 연구 중이지만 아직도 수수께끼다.","こだいの　もじに　にた　すがたの　ポケモン。 さきに　うまれたのは　もじか　アンノーンなのか。 けんきゅうちゅうだが　いまだに　なぞである。"
"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.","Ce Pokémon a la forme d’un caractère d’écriture antique. Personne ne sait si ces écritures antiques sont apparues avant les Zarbi ou le contraire. Des études sont en cours, mais aucun résultat n’a été annoncé.","Questo Pokémon pare una lettera di un alfabeto antico. A tutt’oggi rimane un mistero chi sia comparso prima, se l’alfabeto o Unown. Sono in corso ricerche in merito ma non si sa ancora praticamente nulla.","Icognito hat die Form antiker Schriftzeichen. Bis heute ist unklar, was zuerst da war – die antiken Schriftzeichen oder die vielen unterschiedlichen Icognito. Trotz umfangreicher Forschung bleiben Fragen offen.","Estos Pokémon tienen forma de caracteres antiguos. No se sabe qué surgió primero, si la vieja escritura o los distintos Unown. Esta cuestión sigue siendo objeto de estudio, pero aún no se ha averiguado nada.","고대 문자를 닮은 모습의 포켓몬이다. 먼저 생겨난 것은 문자인가 안농인가. 연구 중이지만 아직도 수수께끼다.","こだいの　もじに　にた　すがたの　ポケモン。 さきに　うまれたのは　もじか　アンノーンなのか。 けんきゅうちゅうだが　いまだに　なぞである。"
"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.","Ce Pokémon a la forme d’un caractère d’écriture antique. Personne ne sait si ces écritures antiques sont apparues avant les Zarbi ou le contraire. Des études sont en cours, mais aucun résultat n’a été annoncé.","Questo Pokémon pare una lettera di un alfabeto antico. A tutt’oggi rimane un mistero chi sia comparso prima, se l’alfabeto o Unown. Sono in corso ricerche in merito ma non si sa ancora praticamente nulla.","Icognito hat die Form antiker Schriftzeichen. Bis heute ist unklar, was zuerst da war – die antiken Schriftzeichen oder die vielen unterschiedlichen Icognito. Trotz umfangreicher Forschung bleiben Fragen offen.","Estos Pokémon tienen forma de caracteres antiguos. No se sabe qué surgió primero, si la vieja escritura o los distintos Unown. Esta cuestión sigue siendo objeto de estudio, pero aún no se ha averiguado nada.","고대 문자를 닮은 모습의 포켓몬이다. 먼저 생겨난 것은 문자인가 안농인가. 연구 중이지만 아직도 수수께끼다.","こだいの　もじに　にた　すがたの　ポケモン。 さきに　うまれたのは　もじか　アンノーンなのか。 けんきゅうちゅうだが　いまだに　なぞである。"
"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.","Ce Pokémon a la forme d’un caractère d’écriture antique. Personne ne sait si ces écritures antiques sont apparues avant les Zarbi ou le contraire. Des études sont en cours, mais aucun résultat n’a été annoncé.","Questo Pokémon pare una lettera di un alfabeto antico. A tutt’oggi rimane un mistero chi sia comparso prima, se l’alfabeto o Unown. Sono in corso ricerche in merito ma non si sa ancora praticamente nulla.","Icognito hat die Form antiker Schriftzeichen. Bis heute ist unklar, was zuerst da war – die antiken Schriftzeichen oder die vielen unterschiedlichen Icognito. Trotz umfangreicher Forschung bleiben Fragen offen.","Estos Pokémon tienen forma de caracteres antiguos. No se sabe qué surgió primero, si la vieja escritura o los distintos Unown. Esta cuestión sigue siendo objeto de estudio, pero aún no se ha averiguado nada.","고대 문자를 닮은 모습의 포켓몬이다. 먼저 생겨난 것은 문자인가 안농인가. 연구 중이지만 아직도 수수께끼다.","こだいの　もじに　にた　すがたの　ポケモン。 さきに　うまれたのは　もじか　アンノーンなのか。 けんきゅうちゅうだが　いまだに　なぞである。"
"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.","Ce Pokémon a la forme d’un caractère d’écriture antique. Personne ne sait si ces écritures antiques sont apparues avant les Zarbi ou le contraire. Des études sont en cours, mais aucun résultat n’a été annoncé.","Questo Pokémon pare una lettera di un alfabeto antico. A tutt’oggi rimane un mistero chi sia comparso prima, se l’alfabeto o Unown. Sono in corso ricerche in merito ma non si sa ancora praticamente nulla.","Icognito hat die Form antiker Schriftzeichen. Bis heute ist unklar, was zuerst da war – die antiken Schriftzeichen oder die vielen unterschiedlichen Icognito. Trotz umfangreicher Forschung bleiben Fragen offen.","Estos Pokémon tienen forma de caracteres antiguos. No se sabe qué surgió primero, si la vieja escritura o los distintos Unown. Esta cuestión sigue siendo objeto de estudio, pero aún no se ha averiguado nada.","고대 문자를 닮은 모습의 포켓몬이다. 먼저 생겨난 것은 문자인가 안농인가. 연구 중이지만 아직도 수수께끼다.","こだいの　もじに　にた　すがたの　ポケモン。 さきに　うまれたのは　もじか　アンノーンなのか。 けんきゅうちゅうだが　いまだに　なぞである。"
"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.","Ce Pokémon a la forme d’un caractère d’écriture antique. Personne ne sait si ces écritures antiques sont apparues avant les Zarbi ou le contraire. Des études sont en cours, mais aucun résultat n’a été annoncé.","Questo Pokémon pare una lettera di un alfabeto antico. A tutt’oggi rimane un mistero chi sia comparso prima, se l’alfabeto o Unown. Sono in corso ricerche in merito ma non si sa ancora praticamente nulla.","Icognito hat die Form antiker Schriftzeichen. Bis heute ist unklar, was zuerst da war – die antiken Schriftzeichen oder die vielen unterschiedlichen Icognito. Trotz umfangreicher Forschung bleiben Fragen offen.","Estos Pokémon tienen forma de caracteres antiguos. No se sabe qué surgió primero, si la vieja escritura o los distintos Unown. Esta cuestión sigue siendo objeto de estudio, pero aún no se ha averiguado nada.","고대 문자를 닮은 모습의 포켓몬이다. 먼저 생겨난 것은 문자인가 안농인가. 연구 중이지만 아직도 수수께끼다.","こだいの　もじに　にた　すがたの　ポケモン。 さきに　うまれたのは　もじか　アンノーンなのか。 けんきゅうちゅうだが　いまだに　なぞである。"
"Steelix lives even further underground than Onix. This Pokémon is known to dig toward the earth’s core. There are records of this Pokémon reaching a depth of over six-tenths of a mile underground.","Steelix vit sous terre, encore plus profondément qu’Onix. On dit que ce Pokémon creuse vers le centre de la planète. On a déjà vu ce Pokémon descendre à plus d’un kilomètre de profondeur.","Steelix è noto per i suoi scavi in profondità, a distanze maggiori rispetto a Onix. Sono stati riportati record di profondità pari a 1 km sottoterra.","Stahlos lebt noch tiefer unter der Erde als Onix. Dieses Pokémon gräbt immer in Richtung des Erdkerns. Nachweislich hat dieses Pokémon bereits Tiefen von 1 km erreicht.","Steelix vive a mayor profundidad aún que Onix. Se le conoce por su tendencia a excavar hacia el interior del planeta. Hay datos que muestran que este Pokémon ha llegado a alcanzar 1 km de profundidad.","롱스톤보다 깊은 땅속에 살고 있다. 지구의 중심을 향해 파고들어 가서 깊이가 1km에 달하기도 한다.","イワークよりも　ふかい　ちちゅうに　すんでいる。 ちきゅうの　ちゅうしんに　むかって　ほりすすみ ふかさ　１キロに　たっする　ことも　ある。"
"Its body is like steel. Its tough, heavy pincers are more suited to smashing enemies than grabbing them.","Son corps est aussi solide que l’acier. Ses pinces, grosses et lourdes, sont plus adaptées au broyage qu’à la capture d’ennemis.","Il suo corpo è duro come l’acciaio. Con le pesanti e robuste chele schiaccia facilmente il nemico non appena lo afferra.","Sein Körper ist hart wie Stahl. Es nutzt seine großen, schweren Scheren weniger, um Gegner zu packen, als um sie niederzuschlagen.","Su cuerpo es duro como el acero. Con sus pinzas grandes y pesadas, si agarra a un rival, más que inmovilizarlo lo destroza.","강철 같은 몸을 가졌다. 완고하고 무거운 집게는 적을 잡기보다 때려눕히기에 적당하다.","はがねの　ような　からだを　もつ。 ごつくて　おもい　ハサミは　てきを はさむより　たたきつぶすのに　むく。"
"It’s proud of its thick horn. In Alola, its biggest rival is Vikavolt, which it’s always fighting with.","Il est très fier de sa grosse corne. Il se chamaille souvent avec Lucanon, son plus grand rival.","Il grosso corno è il suo punto di forza. Ad Alola ha una forte rivalità con i Vikavolt, con i quali è costantemente in lotta.","Sein mächtiges Horn ist sein ganzer Stolz. Es streitet sich ständig mit Donarion, seinem größten Rivalen in Alola.","Luce con orgullo su gran cornamenta. Los Vikavolt son sus mayores rivales en Alola y tienen enfrentamientos constantes.","두꺼운 뿔이 자랑거리다.  알로라에서는 투구뿌논이 최대 라이벌로 자주 싸움을 한다.","ふといツノが　じまん。　アローラでは クワガノンが　さいだいの　ライバルで しょっちゅう　ケンカを　している。"
"They spew flames mixed with poison to finish off their opponents. They divvy up their prey evenly among the members of their pack.","Il crache des flammes empoisonnées pour achever ses proies, qu’il partage avec les autres membres de sa meute.","Mette KO il nemico sputando fiamme che contengono una tossina. Divide equamente le prede con il resto del branco.","Es bekämpft seine Gegner mit giftigen Flammen. Erlegte Beute wird im Rudel gerecht aufgeteilt.","Remata a sus rivales exhalando llamas tóxicas. Si abate una presa, la compartirá a partes iguales con el resto de la manada.","독소가 섞인 불꽃을 불어 상대를 처리한다. 먹이는 무리가 공평에게 나눈다.","どくその　まじった　ほのおを　ふいて あいてに　とどめを　さす。　えものは むれで　びょうどうに　わけあうぞ。"
"It wanders through the mountains seeking opponents to fight. If it finds an opponent that’s not worthy, Tyranitar ignores it and wanders on.","Il parcourt les montagnes à la recherche d’un adversaire. Si ce dernier n’est pas à la hauteur, il préfère l’ignorer et s’en aller.","Vaga tra i monti alla ricerca di avversari con cui lottare. Se però non li ritiene alla sua altezza, li ignora e se ne va.","Es durchstreift die Berge auf der Suche nach Gegnern. Begegnet es einem, der ihm nicht ebenbürtig ist, ignoriert es ihn und zieht weiter.","Recorre las montañas en busca de rivales para combatir. Si juzga que no están a su altura, los ignora y pasa de largo.","싸울 상대를 찾아 산을 떠돈다. 만나도 격이 떨어지는 상대라고 무시하고 떠나간다.","たたかう　あいてを　もとめて　やまを さまよう。　であっても　かくしたが あいてだと　むしして　さっていく。"
"The leaves growing on Sceptile’s body are very sharp edged. This Pokémon is very agile—it leaps all over the branches of trees and jumps on its foe from above or behind.","Les feuilles qui poussent sur le corps de Jungko sont extrêmement tranchantes. Ce Pokémon est très agile. Il bondit de branche en branche avant de sauter sur son ennemi.","Le foglie che crescono sul corpo di Sceptile hanno margini taglienti. Questo Pokémon è agilissimo, infatti salta da un ramo all’altro e piomba sui nemici sorprendendoli dall’alto.","Die Blätter, die auf Gewaldros Körper wachsen, sind sehr scharfkantig. Dieses Pokémon ist sehr agil. Es hüpft von Ast zu Ast und springt seine Feinde von oben oder hinten an.","Las hojas que le salen a Sceptile del cuerpo tienen unos bordes muy afilados. Este Pokémon es muy ágil, va saltando de rama en rama y se lanza sobre el enemigo por la espalda.","몸에 난 잎사귀는 예리한 칼과 같다. 빠른 몸놀림으로 나뭇가지를 뛰어다니며 적의 머리 위나 배후에서 덮친다.","からだに　はえた　はっぱは　するどい　きれあじ。 すばやい　みのこなしで　きの　えだを　とびまわり てきの　ずじょうや　はいごから　おそいかかるぞ。"
"In battle, Blaziken blows out intense flames from its wrists and attacks foes courageously. The stronger the foe, the more intensely this Pokémon’s wrists burn.","Au combat, Braségali envoie des flammes ardentes de ses poignets. Il fait preuve d’un courage exceptionnel. Plus l’ennemi est puissant, plus les poignets de ce Pokémon sont ardents.","In lotta Blaziken emette fiamme micidiali coi suoi pugni, attaccando coraggiosamente il nemico. Più forte è il nemico, tanto più intenso è il fuoco proveniente dai pugni.","Lohgock stößt heftige Flammen aus seinen Handgelenken aus und greift seine Feinde mutig an. Je stärker ein Feind ist, desto stärker lodern die Handgelenke dieses Pokémon.","En combate, Blaziken expulsa vivas llamas por las muñecas y ataca al enemigo con fiereza. Cuanto más fuerte sea el enemigo, más intensas serán las llamas.","싸우게 되면 손목에서 작열하는 불꽃을 뿜어 올려 용감히 덤벼든다. 상대가 버거울수록 강렬히 불타오른다.","たたかいに　なると　てくびから　しゃくねつの ほのおを　ふきあげ　ゆうかんに　いどみかかる。 あいてが　てごわいほど　はげしく　もえあがる。"
"Swampert is very strong. It has enough power to easily drag a boulder weighing more than a ton. This Pokémon also has powerful vision that lets it see even in murky water.","Laggron est très fort. Tellement fort qu’il peut aisément tirer un rocher pesant plus d’une tonne. Ce Pokémon est également doté d’une vue si efficace qu’il peut même voir à travers l’eau trouble.","Swampert è molto forte. Ha una forza tale da riuscire a trascinare un masso del peso di 1 tonnellata senza fatica. La sua vista è così acuta da riuscire a penetrare anche l’acqua più torbida.","Sumpex ist sehr stark. Es kann mit Leichtigkeit einen Felsblock bewegen, der über eine Tonne wiegt. Weiterhin ist es mit einem exzellenten Sehvermögen ausgestattet, wodurch es auch in trüben Gewässern sehen kann.","Swampert es muy fuerte. Puede arrastrar una roca que pese más de una tonelada sin ningún problema. Este Pokémon tiene el sentido de la vista muy desarrollado. Es capaz de ver hasta en aguas cenagosas.","무게 1톤 이상인 바위 덩어리를 가볍게 잡아당기는 파워를 지닌 포켓몬이다. 탁해진 물속도 들여다볼 수 있는 시력을 지녔다.","おもさ　１トンいじょう　ある　いわの　かたまりを かるがる　ひっぱる　パワーを　もつ　ポケモンだ。 にごった　すいちゅうも　みとおす　しりょく。"
"Gardevoir has the ability to read the future. If it senses impending danger to its Trainer, this Pokémon is said to unleash its psychokinetic energy at full power.","Gardevoir a le pouvoir de prédire l’avenir. On raconte que lorsqu’il sent que son Dresseur est en danger, il libère une puissante décharge d’énergie télékinétique.","Gardevoir ha l’abilità di prevedere il futuro. Se percepisce un pericolo imminente per il proprio Allenatore, pare che scateni tutta l’energia psicocinetica di cui è capace.","Guardevoir kann in die Zukunft schauen. Wenn es eine Gefahr für seinen Trainer voraussieht, entlädt es seine psychokinetische Energie mit voller Kraft.","Gardevoir es capaz de leer el futuro. Si siente que su Entrenador está en peligro inminente, dicen que libera automáticamente toda su energía psicoquinética.","미래를 예지하는 능력으로 트레이너의 위험을 감지했을 때 최대 파워의 사이코 에너지를 사용한다고 전해진다.","みらいを　よちする　のうりょくで　トレーナーの きけんを　さっちしたとき　さいだい　パワーの サイコエネルギーを　つかうと　いわれている。"
"It digs through the ground with its hard claws and crunches down gems with its thick pointy teeth. Carbink is its favorite food.","Il creuse le sol de ses griffes acérées pour trouver des gemmes, qu’il croque comme s’il s’agissait de chips. Il raffole des Strassie.","Scava il terreno con gli artigli robusti e frantuma le gemme con le grosse zanne. È molto ghiotto di Carbink.","Mit seinen scharfen Krallen gräbt es nach Edelsteinen, die es mit seinen dicken Fängen zerbeißt. Besonders gern frisst es Rocara.","Horada la tierra con sus duras garras y extrae gemas que luego desmenuza con sus gruesos colmillos. Los Carbink son su manjar predilecto.","딱딱한 발톱으로 땅에 구멍을 파고 굵은 이빨로 보석을 북북 갉는다. 멜리시를 매우 좋아한다.","かたいツメで　つちを　ほり　ふとい キバで　ほうせきを　バリバリかじる。 メレシーが　だいこうぶつだ。"
